frame,channel_id,x,y,area,length,mean_intensity,is_dividing
98,19,1611,683,264.5,35,79.20655737704918,True
98,12,1078,686,168.0,25,73.5736040609137,True
98,8,775,671,482.0,55,98.12154696132598,True
98,6,623,673,423.5,49,92.61844863731656,True
98,7,700,672,175.0,27,65.98550724637681,True
98,21,1762,714,247.5,31,84.69964664310955,True
98,0,170,679,126.5,23,58.27272727272727,True
98,4,471,672,293.0,35,91.67469879518073,True
98,3,395,681,551.5,89,66.87596899224806,True
99,16,1385,667,194.0,28,88.82743362831859,True
99,12,1079,684,167.0,25,78.03045685279187,True
99,8,776,672,476.0,55,110.86753731343283,True
99,7,701,671,187.5,29,76.52488687782807,True
99,21,1763,713,225.0,29,93.64478764478764,True
99,0,170,678,135.5,26,68.07831325301206,True
99,5,552,685,120.0,20,73.82638888888889,True
99,3,395,685,566.0,93,77.38612368024133,True
99,2,320,673,570.5,65,117.1765625,True
100,18,1536,695,713.0,83,105.9438202247191,True
100,7,702,675,128.5,27,61.268750000000004,True
100,11,1004,672,460.5,52,107.20116054158608,True
100,5,552,681,97.0,18,65.00840336134453,True
100,4,471,675,304.5,35,101.86376811594204,True
100,12,1079,685,189.0,28,78.53393665158372,True
100,16,1385,669,204.5,28,82.37974683544303,True
100,0,170,695,64.5,12,64.69135802469135,True
100,3,395,691,437.0,69,72.49215686274509,True
101,15,1306,672,635.5,69,120.32863187588153,True
101,7,701,673,193.5,31,69.21397379912663,True
101,11,1004,671,471.0,53,105.25519848771266,True
101,21,1763,708,212.5,29,85.53441295546558,True
101,12,1079,679,219.5,30,80.91338582677166,True
101,16,1385,669,184.0,26,86.29302325581395,True
101,3,395,693,456.0,70,76.31509433962265,True
102,22,1840,668,362.5,47,112.30434782608695,True
102,15,1306,672,645.0,72,134.84049930651872,True
102,7,702,675,183.5,32,83.10454545454544,True
102,12,1080,676,210.0,32,91.83739837398375,True
102,10,928,676,145.5,25,87.15428571428572,True
102,16,1385,671,169.0,26,99.245,True
102,13,1155,675,324.0,41,114.05420054200542,True
102,11,1004,672,481.0,53,134.4351851851852,True
102,2,319,673,607.0,69,127.71071953010278,True
102,5,551,673,128.5,21,85.6883116883117,True
103,6,624,675,427.0,49,122.68124999999999,True
103,7,701,673,191.5,32,80.68421052631578,True
103,21,1763,701,256.0,32,108.15017064846417,True
103,16,1385,670,198.5,27,102.80434782608695,True
103,0,170,680,54.0,12,73.48571428571428,True
103,10,928,675,161.5,25,88.6282722513089,True
103,11,1004,671,459.5,54,124.98841698841699,True
103,20,1688,679,307.0,40,113.53693181818183,True
103,5,550,670,137.5,23,86.38181818181818,True
104,11,1004,672,457.0,54,136.0581395348837,True
104,16,1385,670,205.0,28,110.45147679324893,True
104,10,928,674,174.0,27,98.33009708737863,True
104,12,1083,677,215.0,33,100.21825396825396,True
104,4,472,673,358.0,42,137.47654320987655,True
104,0,169,679,69.5,13,82.91954022988506,True
104,19,1612,674,281.5,43,93.02127659574468,True
104,2,320,672,562.0,68,137.28864353312304,True
104,5,548,671,289.5,47,93.82404692082112,True
105,16,1383,671,215.5,30,102.60000000000001,True
105,12,1083,677,217.0,33,96.43921568627451,True
105,4,471,674,334.0,42,121.30708661417323,True
105,0,169,680,74.0,14,75.54347826086956,True
105,22,1841,671,362.5,48,108.27951807228916,True
105,10,927,674,182.0,28,94.7429906542056,True
105,6,623,676,422.5,50,123.45073375262055,True
105,5,548,671,294.5,48,86.54466858789625,True
106,16,1383,670,233.5,33,105.16236162361623,True
106,12,1083,677,246.5,35,105.72027972027972,True
106,10,927,676,173.0,28,93.9219512195122,True
106,1,246,693,67.0,10,95.89156626506025,True
106,22,1840,672,385.5,49,114.749430523918,True
106,0,169,680,81.0,14,82.62626262626263,True
106,5,548,672,322.5,48,99.05053191489361,True
107,16,1383,671,223.0,34,113.94252873563218,True
107,12,1081,680,250.0,36,106.27241379310345,True
107,1,246,693,74.0,12,98.43333333333334,True
107,22,1842,671,399.5,52,127.46052631578947,True
107,0,169,681,71.0,14,83.56179775280899,True
107,19,1613,669,354.0,47,110.14074074074074,True
107,5,549,674,122.0,21,91.7972972972973,True
107,9,851,677,721.0,86,132.21701602959308,True
108,16,1382,671,258.0,35,109.84563758389261,True
108,1,245,693,66.0,10,92.86419753086419,True
108,12,1079,678,256.5,35,110.04713804713805,True
108,10,927,677,167.0,27,96.90954773869346,True
108,0,168,679,103.5,17,81.96000000000001,True
108,19,1612,669,350.0,46,110.52,True
108,5,549,672,143.5,23,94.78947368421052,True
109,1,246,693,51.5,9,98.31818181818183,True
109,22,1839,671,427.0,53,136.49484536082474,True
109,0,168,678,219.0,37,95.21923076923078,True
109,19,1612,669,333.5,46,119.4765625,True
109,13,1154,688,352.5,43,136.555,True
109,7,699,675,225.5,37,102.91011235955057,True
109,6,623,677,453.5,54,145.302734375,True
109,5,549,672,162.5,24,107.13612565445027,True
110,16,1382,669,253.0,38,103.70270270270271,True
110,11,1003,670,493.0,57,135.6198198198198,True
110,12,1083,676,248.0,39,102.17525773195877,True
110,21,1763,669,289.0,38,112.42598187311178,True
110,0,168,678,234.0,44,84.24468085106383,True
110,19,1610,668,392.0,47,125.93468468468468,True
110,1,244,690,64.5,10,91.41250000000001,True
110,5,549,673,142.0,25,90.04069767441861,True
110,6,623,676,471.5,54,135.99056603773585,True
111,16,1382,668,284.0,41,109.09726443768997,True
111,12,1081,677,274.0,39,106.83280757097792,True
111,21,1764,669,296.0,38,117.52212389380531,True
111,0,168,679,368.0,66,82.51141552511415,True
111,19,1611,669,353.5,45,117.88118811881188,True
111,5,548,672,161.0,26,94.32460732984293,True
111,1,242,687,93.0,13,92.08108108108108,True
111,6,623,677,474.0,54,132.8311444652908,True
112,16,1385,669,255.5,39,95.1571906354515,True
112,4,472,673,415.0,52,111.74788135593221,True
112,21,1763,669,291.5,38,108.47604790419162,True
112,22,1840,669,435.0,57,113.72177419354838,True
112,19,1611,667,387.5,48,116.51136363636363,True
112,0,167,678,116.5,20,84.68794326241135,True
112,6,623,677,481.5,58,120.22610294117646,True
112,5,548,672,167.5,25,87.53299492385786,True
113,16,1385,670,270.0,39,91.13375796178345,True
113,12,1079,675,295.0,40,98.90855457227138,True
113,22,1841,668,151.0,21,108.0225988700565,True
113,0,166,681,105.0,18,78.3515625,True
113,19,1610,668,385.5,48,109.4566210045662,True
113,1,244,686,66.5,13,78.10714285714285,True
113,14,1234,678,111.5,22,77.82608695652173,True
113,6,623,677,498.5,58,121.35650623885917,True
114,11,1002,670,535.0,58,135.45896147403684,True
114,16,1385,670,284.0,41,100.0909090909091,True
114,12,1078,674,323.0,42,102.97018970189701,True
114,0,165,680,130.5,23,79.74683544303798,True
114,4,471,672,437.5,54,102.90120967741935,True
114,20,1690,675,194.0,27,105.22666666666667,True
114,5,548,671,178.5,28,86.82938388625593,True
115,2,318,678,321.0,38,134.96703296703296,True
115,0,165,682,132.0,23,81.8805031446541,True
115,12,1079,676,290.5,40,106.7910447761194,True
115,22,1841,668,138.5,20,115.43558282208589,True
115,16,1385,668,287.5,44,103.17559523809523,True
115,5,548,669,165.5,28,90.7878787878788,True
115,20,1689,672,212.0,30,109.95951417004049,True
115,14,1235,678,115.0,22,83.9645390070922,True
116,0,165,683,117.0,21,74.24475524475524,True
116,21,1763,665,347.5,42,108.07868020304568,True
116,22,1841,668,148.5,21,101.87931034482759,True
116,16,1385,667,286.0,46,82.0,True
116,19,1611,667,412.5,52,105.29850746268656,True
116,20,1689,673,213.0,30,103.23481781376519,True
116,5,548,670,187.5,29,83.29411764705883,True
117,10,925,675,517.0,75,102.39429530201342,True
117,21,1762,667,336.5,41,129.17539267015707,True
117,22,1840,669,147.5,19,117.92397660818713,True
117,16,1385,670,290.0,44,102.64497041420118,True
117,20,1686,678,197.0,25,126.43171806167402,True
117,5,548,670,185.0,28,100.38990825688074,True
118,0,164,681,131.0,23,95.0506329113924,True
118,22,1838,668,157.5,20,113.9010989010989,True
118,19,1610,666,416.0,54,114.74315789473684,True
118,5,547,669,188.0,29,91.1764705882353,True
118,1,243,678,106.5,18,87.06201550387597,True
118,7,700,672,136.0,24,92.70121951219512,True
119,9,851,673,179.0,25,112.49760765550239,True
119,2,317,692,725.0,85,126.0478527607362,True
119,11,1001,670,550.5,62,147.50161812297736,True
119,22,1838,668,142.0,19,121.77710843373495,True
119,12,1077,673,308.5,43,113.31460674157303,True
119,4,470,670,472.0,59,126.98880597014926,True
119,19,1610,665,223.0,27,130.54117647058823,True
119,16,1384,666,168.0,26,98.68181818181819,True
119,1,242,679,272.0,42,96.41379310344827,True
119,13,1155,668,387.0,47,133.3621867881549,True
119,5,546,668,220.0,32,104.94140625,True
119,6,622,673,549.5,66,124.15942028985508,True
120,9,849,674,404.0,53,108.92640692640693,True
120,2,317,691,717.5,87,118.5920889987639,True
120,0,164,680,155.5,26,92.60215053763442,True
120,22,1838,667,175.0,23,117.35148514851485,True
120,4,470,670,489.0,61,123.69314079422384,True
120,16,1384,667,323.5,51,99.38786279683377,True
120,5,548,668,183.5,30,93.1559633027523,True
120,13,1153,668,384.5,48,128.32494279176203,True
120,19,1609,665,233.0,29,120.7752808988764,True
121,1,243,681,125.5,20,87.50331125827815,True
121,0,165,681,147.5,27,93.8659217877095,True
121,22,1838,668,160.0,21,116.51612903225808,True
121,16,1384,668,167.0,26,101.50253807106598,True
121,20,1684,678,224.0,28,127.9921875,True
121,13,1153,668,403.5,50,129.60917030567686,True
121,19,1610,665,479.5,60,124.73529411764706,True
122,21,1763,667,185.0,23,117.82629107981221,True
122,12,1077,673,344.0,46,115.95685279187816,True
122,22,1838,669,158.0,22,110.50543478260869,True
122,16,1384,667,177.0,28,100.37320574162679,True
122,20,1685,678,224.0,29,124.28682170542635,True
122,13,1154,669,388.0,50,126.14932126696834,True
122,9,851,675,196.5,27,108.7938596491228,True
122,19,1610,666,226.0,29,119.33846153846154,True
123,1,245,692,190.0,33,87.99118942731279,True
123,12,1077,675,339.5,44,117.8582474226804,True
123,16,1384,670,151.5,24,103.09444444444445,True
123,10,924,697,292.5,42,105.9410029498525,True
123,22,1838,669,149.0,21,109.59428571428572,True
123,5,548,669,218.0,32,104.77952755905511,True
123,20,1684,676,259.0,33,128.24324324324326,True
123,13,1154,670,410.0,51,119.68669527896995,True
123,9,851,676,195.5,28,108.66228070175438,True
123,4,471,672,487.5,61,118.77797833935018,True
123,19,1610,666,220.0,29,120.14566929133858,True
124,1,244,685,239.0,38,90.53380782918148,True
124,16,1384,670,175.0,26,98.97560975609755,True
124,10,925,693,306.0,44,104.34180790960453,True
124,22,1838,669,177.5,24,111.98543689320387,True
124,5,548,669,215.0,32,98.21513944223108,True
124,20,1686,677,236.0,31,111.90808823529412,True
124,4,470,672,505.5,62,132.04895104895104,True
124,9,851,677,195.5,27,103.14977973568283,True
124,8,774,672,597.0,75,115.09158050221566,True
124,19,1608,666,245.0,30,124.83928571428571,True
125,1,244,686,205.0,36,91.3089430894309,True
125,16,1385,670,162.0,26,102.59895833333333,True
125,22,1839,670,163.0,23,116.61780104712042,True
125,12,1077,673,355.5,47,127.18673218673219,True
125,5,548,669,203.5,32,97.83333333333333,True
125,4,470,671,496.0,61,129.6868327402135,True
125,20,1684,677,245.5,32,128.18794326241135,True
125,14,1234,682,156.0,28,92.05851063829788,True
125,19,1609,664,236.5,31,127.73161764705883,True
126,1,244,694,169.5,27,84.83168316831683,True
126,16,1384,667,173.5,26,99.99509803921569,True
126,12,1077,671,354.5,47,111.95812807881774,True
126,22,1838,664,183.0,26,105.65258215962442,True
126,5,548,666,222.0,32,98.8069498069498,True
126,20,1685,672,265.5,35,116.07213114754099,True
126,13,1154,665,214.0,28,111.21457489878543,True
126,19,1609,661,256.0,31,121.98281786941581,True
127,1,243,680,75.0,14,83.6236559139785,True
127,-1,145,1056,680.5,76,117.5006570302234,True
127,16,1384,667,169.0,26,101.50753768844221,True
127,12,1076,669,395.5,50,124.71555555555555,True
127,22,1838,664,182.0,25,103.75829383886257,True
127,20,1686,674,240.5,34,113.81003584229391,True
127,13,1154,665,235.5,28,132.92910447761193,True
127,19,1609,661,252.5,30,121.75,True
128,1,245,699,104.0,19,79.41732283464567,True
128,16,1385,667,175.5,28,90.47115384615385,True
128,10,926,677,303.0,48,91.07887323943662,True
128,22,1839,667,179.0,23,115.05314009661835,True
128,17,1457,676,601.5,75,121.18649045521292,True
128,13,1155,666,244.5,29,111.83093525179856,True
128,4,470,670,522.0,63,118.0186440677966,True
128,8,774,671,200.0,27,98.28448275862068,True
129,1,244,707,85.5,13,82.03883495145631,True
129,16,1385,670,168.0,26,94.82323232323233,True
129,5,549,667,224.0,33,96.00763358778626,True
129,21,1761,665,209.0,26,123.71129707112969,True
129,2,318,692,826.5,105,104.12593383137674,True
129,20,1687,677,250.0,35,104.41176470588236,True
129,4,471,671,547.0,64,126.11056910569106,True
129,19,1610,664,227.5,29,117.5267175572519,True
130,-1,148,1195,74.5,13,69.31521739130434,True
130,15,1306,671,1019.0,126,101.90347826086956,True
130,2,319,693,372.5,53,87.24883720930232,True
130,5,548,667,249.5,35,91.19723183391004,True
130,21,1761,666,206.5,25,103.02118644067797,True
130,20,1687,674,263.0,38,89.44262295081967,True
130,9,852,677,232.5,35,83.60661764705883,True
130,4,470,671,535.5,65,108.91404958677685,True
130,19,1609,665,245.0,29,113.49820788530467,True
131,-1,147,1187,76.0,11,78.63043478260869,True
131,1,244,699,53.0,12,66.56521739130434,True
131,2,318,694,916.0,108,110.86019417475728,True
131,21,1761,667,196.0,24,106.98222222222222,True
131,12,1077,672,397.0,54,102.72307692307692,True
131,5,548,668,251.5,35,94.43642611683849,True
131,20,1686,677,277.0,37,105.64263322884013,True
131,9,852,679,236.0,35,87.61454545454545,True
131,8,774,673,214.5,28,103.05263157894737,True
132,1,246,723,62.0,14,82.67500000000001,True
132,18,1534,700,120.5,16,124.72340425531915,True
132,16,1385,671,191.0,30,91.62666666666667,True
132,21,1761,666,212.0,25,132.80165289256198,True
132,7,700,674,702.5,111,95.49755501222494,True
132,20,1686,678,268.0,38,113.46451612903226,True
132,17,1457,677,624.0,81,122.73483779971791,True
132,5,546,668,261.0,34,108.75333333333334,True
133,4,469,675,583.0,69,132.4329268292683,True
133,10,926,685,153.5,24,96.43406593406594,True
133,16,1384,671,201.0,32,92.69198312236286,True
133,0,164,695,687.0,102,99.38713745271123,True
133,20,1686,682,245.5,35,113.11578947368422,True
133,5,546,669,254.0,36,110.63945578231292,True
133,8,775,674,219.0,30,112.37795275590551,True
133,2,318,691,469.0,61,109.1123595505618,True
133,1,246,723,54.0,13,78.85915492957747,True
134,4,470,675,575.0,71,122.5668202764977,True
134,18,1533,700,122.5,17,117.95138888888889,True
134,10,925,686,162.5,26,92.93264248704664,True
134,20,1685,673,334.5,46,115.14805194805194,True
134,13,1155,670,264.0,33,121.30463576158941,True
134,19,1609,668,252.0,31,133.51041666666666,True
134,5,546,670,250.5,35,109.62758620689655,True
134,2,318,690,892.5,117,104.00887573964498,True
135,4,470,673,602.5,74,116.06167400881057,True
135,18,1534,699,114.0,18,105.5220588235294,True
135,17,1456,689,605.0,84,104.81962481962482,True
135,20,1685,673,319.0,46,108.05962059620596,True
135,8,774,673,246.0,35,100.51578947368421,True
135,2,317,688,881.5,119,103.54925373134327,True
136,4,469,673,612.0,76,119.22687861271676,True
136,10,925,680,164.0,25,98.11917098445596,True
136,20,1685,675,305.5,44,104.43785310734464,True
136,9,851,674,232.0,35,100.04428044280442,True
136,8,773,677,229.5,33,98.0561797752809,True
137,4,470,673,597.5,77,107.18703976435935,True
137,10,926,680,149.0,24,88.41242937853107,True
137,14,1233,676,233.0,40,79.08664259927798,True
137,17,1456,690,592.5,82,99.90279823269513,True
137,21,1760,668,208.5,25,124.89121338912133,True
137,1,244,700,80.5,16,69.07920792079209,True
137,8,773,674,263.0,35,97.54455445544555,True
137,11,1003,682,183.0,25,94.01408450704226,True
138,4,469,673,653.5,80,110.69241192411924,True
138,16,1384,670,251.5,39,86.36610169491526,True
138,10,928,676,151.5,24,88.86666666666667,True
138,21,1760,668,216.5,25,129.60323886639677,True
138,22,1838,667,191.0,26,105.51351351351352,True
138,1,245,694,92.0,21,66.34188034188035,True
138,11,1003,682,168.0,24,89.58163265306122,True
138,5,545,670,259.0,37,101.43853820598007,True
139,4,468,673,656.5,81,106.57200538358008,True
139,16,1384,669,264.0,40,85.40259740259741,True
139,10,925,671,190.0,27,92.99549549549549,True
139,14,1231,674,100.0,19,74.69105691056912,True
139,18,1532,698,139.5,19,103.95705521472392,True
139,22,1837,666,208.5,27,103.3625,True
139,1,244,695,96.0,18,70.11016949152543,True
139,8,772,678,222.0,34,85.42692307692309,True
139,11,1002,681,177.5,25,93.43961352657004,True
140,4,468,672,657.0,83,105.02553763440861,True
140,16,1384,669,244.0,42,80.9448275862069,True
140,10,925,671,173.5,25,84.55172413793103,True
140,14,1231,679,217.5,40,79.2442748091603,True
140,18,1532,697,136.0,18,112.0,True
140,22,1837,665,217.0,28,110.82000000000001,True
140,1,243,695,95.0,17,75.18103448275862,True
140,5,547,669,262.0,38,99.375,True
141,4,468,671,672.0,85,97.69816272965879,True
141,11,1002,680,177.0,27,80.91826923076924,True
141,7,696,681,136.0,24,70.45121951219512,True
141,20,1683,678,163.5,22,102.46315789473684,True
141,10,925,669,186.0,27,87.1889400921659,True
141,22,1837,664,225.0,28,103.2015503875969,True
141,1,244,692,92.0,19,65.65217391304348,True
141,8,772,676,235.5,36,78.21739130434783,True
142,4,468,670,712.0,87,98.41417910447761,True
142,11,1002,679,173.5,26,73.3970588235294,True
142,20,1683,668,424.5,57,103.61316872427984,True
142,18,1531,696,140.0,19,95.95121951219512,True
142,8,772,674,221.5,37,73.55893536121673,True
142,7,696,678,131.5,24,70.3625,True
142,22,1837,665,201.0,27,88.43776824034335,True
143,4,469,670,668.0,87,92.31357048748353,True
143,11,1001,679,591.0,90,78.93722627737226,True
143,20,1685,673,174.0,26,98.55882352941177,True
143,14,1228,676,269.5,45,78.1128526645768,True
143,10,925,669,185.5,28,85.23394495412845,True
143,1,243,691,99.0,19,70.53278688524591,True
143,7,697,674,169.0,27,78.95,True
143,5,546,668,265.5,39,91.30097087378641,True
143,22,1837,664,215.5,28,103.8024193548387,True
144,4,469,667,701.5,88,87.86397984886649,True
144,20,1683,665,225.0,32,92.08396946564885,True
144,17,1455,682,606.0,84,89.55619596541786,True
144,14,1229,668,269.5,47,66.21183800623052,True
144,1,242,686,116.0,21,65.09929078014184,True
144,18,1532,695,126.5,18,94.63758389261744,True
144,22,1837,662,216.5,28,90.714859437751,True
